team_id,team_name,team_color,flag_code,player_p,name_p,pos_p,role_p,player_q,name_q,pos_q,role_q,minutes_together,n_interactions,joi,joi90,jdi,jdi90,goals_together,assists_together,assists_pq,assists_qp
386,Australia,#003333,au,4739,Ajdin Hrustic,CM,MID,13824,Kye Rowles,LCB,DEF,80.33333333333333,1.0,0.03826144417988019,0.04286551837579939,0.025195425415450116,0.028227240091998056,0,0,0,0
57,Japan,#3399ff,jp,11841,Hidemasa Morita,CM,MID,13798,Yuto Nagatomo,LWB,MID,156.86666666666667,23.0,0.07464459510352452,0.042826265784002594,0.004736970371679269,0.002717768806530817,0,0,0,0
58,Mexico,#006600,mx,2106,Edson Alvarez,CM,MID,3299,César Montes,RCB,DEF,183.01666666666665,34.0,0.08702143646006008,0.042793530360106045,0.06214524697407373,0.03056045293324817,0,0,0,0
370,Switzerland,#ffffff,ch,4566,Rubén Vargas,LW,MID,4703,Denis Zakaria,DM,MID,26.733333333333334,3.0,0.012704227905615085,0.04276984457002585,-0.017305028119675554,-0.05825882284678802,0,0,0,0
374,Morocco,#ffffff,ma,8027,Noussair Mazraoui,LB,DEF,13021,Abde Ezzalzouli,LW,MID,15.733333333333333,2.0,0.00747162377420768,0.0427402207422897,0.005383869839917493,0.03079756052495176,0,0,0,0
380,Canada,#000000,ca,8627,Atiba Hutchinson,CM,MID,11790,Steven Vitoria,RCB,DEF,164.23333333333332,21.0,0.07797693505069046,0.04273142371359129,-0.051652868633346435,-0.028305813945613028,0,0,0,0
52,Spain,#cc0000,es,1530,Pedri,CM,MID,8341,Gavi,CM,MID,252.06666666666666,10.0,0.11947416236027221,0.04265805849943599,-0.0654792821764168,-0.023379272927310946,0,0,0,0
371,Croatia,#ffffff,hr,1687,Luka Modric,CM,MID,8330,Mario Pasalic,AM,FWD,253.28333333333333,29.0,0.1199795217152192,0.042632718119509354,0.12002013343522597,0.0426471488155702,0,0,0,0
363,France,#003366,fr,3890,Youssouf Fofana,CM,MID,4613,Benjamin Pavard,RB,DEF,12.383333333333333,3.0,0.005853806626160314,0.04254448961139395,-0.0014428777604559404,-0.0104865947597067,0,0,0,0
365,Portugal,#ffffff,pt,127,Diogo Dalot,RB,DEF,8564,Pepe,RCB,DEF,269.98333333333335,44.0,0.1275302433126625,0.04251270534529152,-0.0870048515012223,-0.029003407500870444,0,0,0,0
50,England,#ffffff,gb-eng,105,Mason Mount,AM,FWD,265,Declan Rice,CM,MID,204.51666666666665,17.0,0.09644289588908085,0.04244084734748893,-0.038841765299471476,-0.0170927823826213,0,0,0,0
378,Tunisia,#ffffff,tn,14023,Mohamed Ali Ben Romdhane,CM,MID,14030,Anis Slimane,RW,MID,73.83333333333333,2.0,0.03481157621758192,0.042433975524817695,0.027938352234432126,0.03405577924738905,0,0,0,0
377,South Korea,#ff0000,kr,5038,Jae-sung Lee,AM,FWD,12502,Min Jae Kim,RCB,DEF,147.33333333333331,15.0,0.06945182388320575,0.04242532228159628,-0.00404925007847926,-0.0024735238035959286,0,0,0,0
362,Belgium,#ff0000,be,22,Kevin De Bruyne,RW,MID,4669,Thomas Meunier,RB,DEF,210.96666666666667,26.0,0.09938872622037008,0.04239999380549837,0.029393065441318297,0.012539307424800031,0,0,0,0
58,Mexico,#006600,mx,3299,César Montes,RCB,DEF,3309,Carlos Rodríguez,CM,MID,48.11666666666667,6.0,0.022660996697480038,0.04238634643796058,0.007759253229766227,0.0145133243646476,0,0,0,0
382,Saudi Arabia,#006600,sa,13992,Ali Al-Bulayhi,LCB,DEF,13995,Abdulelah Al-Amri,RCB,DEF,148.89999999999998,18.0,0.07006185290744846,0.042347661260378526,0.06165392953185415,0.03726563907230943,0,0,0,0
365,Portugal,#ffffff,pt,133,Bruno Fernandes,RW,MID,8008,Goncalo Ramos,CF,FWD,172.96666666666667,4.0,0.08133237365932666,0.0423197935787593,-0.07411860890269206,-0.038566244755688685,0,0,0,0
385,Costa Rica,#ff0000,cr,13783,Bryan Ruiz,AM,FWD,13788,Yeltsin Tejeda,CM,MID,37.11666666666667,1.0,0.0174320109420869,0.04226890843613348,-0.06720800651238852,-0.1629650809011666,0,0,0,0
375,Serbia,#ffffff,rs,12664,Saša Lukić,CM,MID,13216,Stefan Mitrović,RCB,DEF,40.8,4.0,0.019152039241294678,0.04224714538520885,-0.06451327822818688,-0.14230870197394166,0,0,0,0
378,Tunisia,#ffffff,tn,14017,Ali Maaloul,LB,DEF,14030,Anis Slimane,RW,MID,82.9,6.0,0.038900445184333866,0.04223208765488598,0.024303665722194383,0.026385161821441426,0,0,0,0
377,South Korea,#ff0000,kr,2443,Moon-hwan Kim,RB,DEF,13910,Kyung-won Kwon,LCB,DEF,106.2,10.0,0.04982569616802593,0.042225166244089764,-0.01802852731710519,-0.015278412980597617,0,0,0,0
369,Uruguay,#99ffff,uy,2077,Edinson Cavani,CF,FWD,13930,Giorgian De Arrascaeta,AM,FWD,25.366666666666667,5.0,0.01189087189427918,0.04218837597181837,0.009677248785707488,0.034334522629974,0,0,0,0
50,England,#ffffff,gb-eng,118,Harry Maguire,LCB,DEF,265,Declan Rice,CM,MID,416.0333333333333,69.0,0.1948984189823777,0.042162144960533596,-0.10136030817741142,-0.021927155843202536,0,0,0,0
369,Uruguay,#99ffff,uy,2075,Facundo Pellistri,RW,MID,13930,Giorgian De Arrascaeta,AM,FWD,103.6,7.0,0.0485163039517193,0.04214736829782565,0.03280459410669016,0.028498199513533926,1,0,0,0
51,United States,#0066cc,us,940,Matt Turner,GK,GK,1971,Tim Ream,LCB,DEF,391.1666666666667,39.0,0.18295009797507267,0.04209333315148668,0.22182303277418203,0.051037255090778985,0,0,0,0
369,Uruguay,#99ffff,uy,1836,Maxi Gomez,CF,FWD,2077,Edinson Cavani,CF,FWD,20.666666666666664,1.0,0.009661639609204527,0.04207488216911649,0.008123599724046596,0.03537696654020292,0,0,0,0
378,Tunisia,#ffffff,tn,4105,Wahbi Khazri,CF,FWD,14022,Aissa Laidouni,CM,MID,59.0,4.0,0.027565738190725903,0.042049431138395446,0.015737854537775355,0.024006896752538677,0,0,0,0
366,Netherlands,#ff9933,nl,8045,Matthijs De Ligt,RCB,DEF,11241,Andries Noppert,GK,GK,103.44999999999999,5.0,0.048300515879886124,0.0420207484696931,0.06005456533260213,0.052246601062679476,1,0,0,0
383,Ghana,#ffffff,gh,1380,Thomas Partey,CM,MID,5178,Osman Bukari,RW,MID,70.03333333333333,10.0,0.03266476778108093,0.041977569256981685,-0.0495770426490018,-0.06371157313293901,0,0,0,0
371,Croatia,#ffffff,hr,13857,Borna Barisic,LB,DEF,13861,Bruno Petkovic,CF,FWD,61.333333333333336,2.0,0.02860610411025742,0.04197634842266034,0.01291003256468489,0.018944069524265868,0,0,0,0
367,Denmark,#ff0033,dk,7443,Christian Eriksen,CM,MID,8099,Rasmus Kristensen,RWB,MID,236.54999999999998,30.0,0.110301505960194,0.04196633073945238,0.08310099293974883,0.03161737207599829,0,0,0,0
369,Uruguay,#99ffff,uy,7584,Rodrigo Bentancur,CM,MID,8071,Sebastian Coates,LCB,DEF,133.93333333333334,17.0,0.06235916760216684,0.04190387071325298,0.11166138660587704,0.07503378393127626,0,0,0,0
382,Saudi Arabia,#006600,sa,13995,Abdulelah Al-Amri,RCB,DEF,14008,Riad Sharahili,DM,MID,61.61666666666667,5.0,0.02864908106051866,0.041846101630186844,0.03194682367586473,0.046662928820576016,0,0,0,0
361,Brazil,#3399ff,br,1676,Eder Militao,RB,DEF,3846,Marquinhos,RCB,DEF,294.08333333333337,66.0,0.13585817714603174,0.04157745290952515,0.014275477223682236,0.0043688057244479495,0,0,0,0
377,South Korea,#ff0000,kr,5038,Jae-sung Lee,AM,FWD,13918,Sang-ho Na,LW,MID,73.81666666666666,2.0,0.03404259458024876,0.04150598571536313,0.06816978284231763,0.0831151111647133,0,0,0,0
372,Senegal,#ffffff,sn,474,Cheikhou Kouyaté,CM,MID,3903,Krépin Diatta,RW,MID,73.11666666666666,4.0,0.033715193174072476,0.04150035175290435,0.0335050376959842,0.0412416693773227,0,0,0,0
379,Cameroon,#006633,cm,1977,André Zambo Anguissa,CM,MID,4207,Christopher Wooh,RCB,DEF,100.05,6.0,0.046094920782163096,0.04146469635576891,0.056712669000594323,0.05101589415345817,0,0,0,0
377,South Korea,#ff0000,kr,1830,Kang-in Lee,AM,FWD,5038,Jae-sung Lee,AM,FWD,65.18333333333334,2.0,0.029917458502744146,0.04130766451414431,0.01467650155112581,0.02026415453236496,0,0,0,0
58,Mexico,#006600,mx,2106,Edson Alvarez,CM,MID,2108,Uriel Antuna,RW,MID,46.93333333333334,3.0,0.021518197014948504,0.04126358802582454,-0.005235511415850997,-0.01003968808437336,0,0,0,0
375,Serbia,#ffffff,rs,1957,Marko Grujic,CM,MID,1991,Aleksandar Mitrovic,CF,FWD,18.05,1.0,0.008269384416790352,0.04123238767374691,-0.018985901410274276,-0.09466654442796037,0,0,0,0
364,Argentina,#6633cc,ar,4590,Exequiel Palacios,CM,MID,8138,Lautaro Martinez,CF,FWD,18.25,2.0,0.008327255975947318,0.041065919881384035,-0.005192429213650014,-0.025606500231698696,0,0,0,0
365,Portugal,#ffffff,pt,17,João Cancelo,RB,DEF,133,Bruno Fernandes,RW,MID,247.51666666666665,44.0,0.11283635699515558,0.041028639672334534,-0.02777400478592885,-0.010098958039459687,1,0,0,0
374,Morocco,#ffffff,ma,1681,Achraf Hakimi,RB,DEF,1810,Youssef En-Nesyri,CF,FWD,540.0,14.0,0.24614250863734088,0.04102375143955681,0.12605133881175268,0.021008556468625445,1,1,1,0
384,Wales,#ff0000,gb-wls,462,Wayne Hennessey,GK,GK,589,Neco Williams,LWB,MID,180.43333333333334,4.0,0.08217454854360569,0.04098859801731671,0.02759157779842135,0.013762656577819627,0,0,0,0
370,Switzerland,#ffffff,ch,5029,Silvan Widmer,RB,DEF,8113,Noah Okafor,CF,FWD,30.166666666666664,6.0,0.013711489966452712,0.0409072076347208,0.00639178705516359,0.019069419943581984,0,0,0,0
386,Australia,#003333,au,449,Aaron Mooy,CM,MID,13825,Garang Kuol,CF,FWD,49.68333333333334,3.0,0.02254355143829759,0.040837027093863464,0.0012622833029741808,0.0022865916927408843,0,0,0,0
360,Qatar,#ffffcc,qa,13941,Saad Al-Sheeb,GK,GK,13963,Mohammed Muntari,CF,FWD,24.316666666666666,1.0,0.011007388636293785,0.04074016356133409,0.011407374975446928,0.04222057907293585,0,0,0,0
375,Serbia,#ffffff,rs,4734,Filip Kostic,LWB,MID,12561,Sergej Milinković-Savić,LW,MID,145.11666666666667,15.0,0.06565804256127337,0.04072050417260551,-0.13495091929394726,-0.08369529851697659,0,0,0,0
379,Cameroon,#006633,cm,13874,Samuel Oum Gouet,DM,MID,13875,Vincent Aboubakar,CF,FWD,38.583333333333336,2.0,0.017451832415352028,0.040708377988294145,-0.007507007239912876,-0.017510945613619665,0,0,0,0
384,Wales,#ff0000,gb-wls,589,Neco Williams,LWB,MID,7008,Brennan Johnson,CF,FWD,45.25,5.0,0.02043714131628467,0.04064845786664354,-0.00024448024073876664,-0.00048625904235334805,0,0,0,0
377,South Korea,#ff0000,kr,13911,Young-gwon Kim,LCB,DEF,13912,Jin-su Kim,LB,DEF,330.18333333333334,38.0,0.14898777039402494,0.0406104669187691,0.02135447878754801,0.005820715029668328,1,0,0,0
376,Poland,#ffffff,pl,4851,Krzysztof Piatek,CF,FWD,12766,Bartosz Bereszynski,LB,DEF,26.466666666666665,1.0,0.011935549043256617,0.040586879618127035,0.00590112750180509,0.02006680636633973,0,0,0,0
370,Switzerland,#ffffff,ch,4656,Gregor Kobel,GK,GK,4661,Manuel Akanji,RCB,DEF,100.3,11.0,0.04522207837823468,0.04057813613201517,-0.09951263945559874,-0.08929349502496398,0,0,0,0
368,Germany,#ffffff,de,4602,Manuel Neuer,GK,GK,4623,Serge Gnabry,RW,MID,273.3333333333333,3.0,0.123035621110923,0.040511728902377094,-0.14730046991389945,-0.0485013742399425,0,0,0,0
364,Argentina,#6633cc,ar,3868,Ángel Di María,RW,MID,8025,Nicolas Tagliafico,LB,DEF,133.98333333333335,10.0,0.06030741824462496,0.04051002096292757,-0.03813860486177266,-0.025618667278712818,0,0,0,0
380,Canada,#000000,ca,1225,Richie Laryea,RWB,MID,5173,Ismael Kone,CM,MID,55.016666666666666,3.0,0.024735662323550962,0.040464276445675615,0.0016987976823678234,0.0027790086291385177,0,0,0,0
58,Mexico,#006600,mx,2106,Edson Alvarez,CM,MID,3387,Orbelín Pineda,CM,MID,76.28333333333333,5.0,0.03425260168702487,0.04041163406378289,-0.011268523228746045,-0.013294740099460049,0,0,0,0
372,Senegal,#ffffff,sn,3858,Idrissa Gueye,AM,FWD,4152,Pape Sarr,CM,MID,19.083333333333332,2.0,0.00854996310418931,0.04032297009836007,-0.02354553885919597,-0.11104446274205959,0,0,0,0
361,Brazil,#3399ff,br,132,Fred,CM,MID,8039,Antony,RW,MID,72.11666666666667,14.0,0.03220540803448414,0.04019163470908582,0.043175361483653286,0.05388189323127518,0,0,0,0
58,Mexico,#006600,mx,3414,Alexis Vega,LW,MID,3455,Luis Chávez,CM,MID,201.43333333333334,11.0,0.0898153862866497,0.04012933029521002,0.07060238546380697,0.03154500095189125,0,0,0,0
372,Senegal,#ffffff,sn,3895,Ismail Jakobs,LB,DEF,3978,Pape Gueye,DM,MID,158.98333333333335,6.0,0.07077520820057792,0.040065638356548985,3.1060496775474344e-05,1.7583256377771407e-05,0,0,0,0
374,Morocco,#ffffff,ma,12586,Sofyan Amrabat,CM,MID,13864,Yahia Attiat-Allah,LB,DEF,314.03333333333336,24.0,0.13975666692518765,0.040053391433818766,0.00757140651721728,0.002169918012576866,0,0,0,0
51,United States,#0066cc,us,328,DeAndre Yedlin,RB,DEF,4681,Giovanni Reyna,AM,FWD,21.3,1.0,0.009461669119026163,0.039978883601518994,-0.00789009303355137,-0.033338421268526916,0,0,0,0
372,Senegal,#ffffff,sn,3858,Idrissa Gueye,AM,FWD,3903,Krépin Diatta,RW,MID,136.93333333333334,30.0,0.060667157837624705,0.039873740545663755,0.0443295842813229,0.02913580271654621,0,0,0,0
369,Uruguay,#99ffff,uy,8071,Sebastian Coates,LCB,DEF,13927,Guillermo Varela,RB,DEF,199.83333333333334,1.0,0.08851994823675777,0.039867199372684896,0.11139258029248755,0.050168468188443095,0,0,0,0
369,Uruguay,#99ffff,uy,1836,Maxi Gomez,CF,FWD,13928,Agustin Canobbio,RW,MID,19.9,1.0,0.008808854385981873,0.039839039936601435,0.00873411798064341,0.03950103609336216,0,0,0,0
368,Germany,#ffffff,de,20,Ilkay Gündogan,CM,MID,4618,Leon Goretzka,CM,MID,116.13333333333334,13.0,0.051335988284698444,0.0397839174422175,-0.08861365662571066,-0.06867304043898358,0,0,0,0
382,Saudi Arabia,#006600,sa,13993,Sultan Al-Ghannam,RB,DEF,13994,Saud Abdulhamid,RB,DEF,145.8,1.0,0.06440770173441966,0.03975784057680226,0.0496138788557878,0.030625851145548024,0,0,0,0
364,Argentina,#6633cc,ar,1531,Lionel Messi,CF,FWD,8058,Paulo Dybala,CF,FWD,21.25,3.0,0.009381362317962877,0.03973282864078395,0.007446169184347052,0.03153671654546987,0,0,0,0
365,Portugal,#ffffff,pt,27,Bernardo Silva,CM,MID,8008,Goncalo Ramos,CF,FWD,160.16666666666666,8.0,0.07070555602160147,0.039730489335759414,-0.07294905832234262,-0.04099114619569721,1,0,0,0
385,Costa Rica,#ff0000,cr,13780,Keysher Fuller,RWB,MID,13795,Alvaro Zamora,LM,MID,37.266666666666666,2.0,0.01639420143204191,0.03959243637434093,-0.044667405387817875,-0.10787298260027572,0,0,0,0
52,Spain,#cc0000,es,96,César Azpilicueta,RB,DEF,1841,Pau Torres,LCB,DEF,46.733333333333334,7.0,0.02055513876093052,0.03958550260664223,-0.0022197178561217824,-0.0042747776116468,0,0,0,0
375,Serbia,#ffffff,rs,3989,Nemanja Radonjic,LW,MID,12561,Sergej Milinković-Savić,LW,MID,40.8,2.0,0.017930519576874075,0.03955261671369281,0.0016250960342464342,0.0035847706637788987,0,0,0,0
361,Brazil,#3399ff,br,1683,Casemiro,CM,MID,1695,Vinícius Junior,LW,MID,306.53333333333336,15.0,0.13469125186040112,0.039546148327868964,0.014398952784379018,0.004227617716161738,1,0,0,0
361,Brazil,#3399ff,br,1676,Eder Militao,RB,DEF,2074,Raphinha,RW,MID,211.8,40.0,0.09303773655236627,0.03953444895992901,0.029308525846794213,0.012454047810252498,0,0,0,0
380,Canada,#000000,ca,5173,Ismael Kone,CM,MID,12315,Sam Adekugbe,LB,DEF,45.4,13.0,0.019939447600078562,0.03952753929530993,0.00568182712904942,0.011263533956265372,0,0,0,0
386,Australia,#003333,au,13823,Craig Goodwin,LM,MID,13824,Kye Rowles,LCB,DEF,245.08333333333331,13.0,0.1075700468554845,0.03950209133081376,-0.03994404661868023,-0.014668334018420487,0,0,0,0
374,Morocco,#ffffff,ma,8027,Noussair Mazraoui,LB,DEF,13862,Munir,GK,GK,95.26666666666667,2.0,0.04181264096694525,0.03950109538514772,0.04872122493185027,0.04602774923582776,0,0,0,0
375,Serbia,#ffffff,rs,3880,Strahinja Pavlovic,LCB,DEF,12664,Saša Lukić,CM,MID,220.81666666666666,32.0,0.09687366632271158,0.039483568431024414,-0.19034680423043668,-0.07758115652836878,0,0,0,0
383,Ghana,#ffffff,gh,1380,Thomas Partey,CM,MID,4265,Gideon Mensah,LB,DEF,87.6,4.0,0.03841454450713694,0.03946699778130507,-0.05636906846886579,-0.0579134265091087,2,0,0,0
57,Japan,#3399ff,jp,2094,Junya Ito,RWB,MID,13801,Yuki Soma,LW,MID,15.25,2.0,0.006685308821763214,0.03945428157106159,0.013200956132617306,0.07790728209413493,0,0,0,0
377,South Korea,#ff0000,kr,2443,Moon-hwan Kim,RB,DEF,13907,Seun-gyu Kim,GK,GK,389.7,15.0,0.17063935718053636,0.039408627524373296,0.019889695299536585,0.004593463117675885,0,0,0,0
378,Tunisia,#ffffff,tn,9598,Ali Abdi,LWB,MID,9824,Montassar Talbi,LCB,DEF,213.65,35.0,0.09352451881561727,0.03939717619192864,0.09446188600732783,0.03979204184722446,0,0,0,0
367,Denmark,#ff0033,dk,395,Pierre-Emile Höjbjerg,CM,MID,4673,Thomas Delaney,CM,MID,45.5,5.0,0.019893210221194828,0.03934920703093482,0.037637162671596,0.07444713495480527,0,0,0,0
371,Croatia,#ffffff,hr,40,Dejan Lovren,RCB,DEF,1687,Luka Modric,CM,MID,536.0,77.0,0.2341124741671001,0.039309930363878746,0.11116474463006115,0.01866572204609236,0,0,0,0
58,Mexico,#006600,mx,252,Raúl Jiménez,CF,FWD,3301,Héctor Moreno,LCB,DEF,79.33333333333333,2.0,0.03463890910516189,0.03929624142182231,0.009128835348090803,0.01035624178144755,0,0,0,0
378,Tunisia,#ffffff,tn,14017,Ali Maaloul,LB,DEF,14022,Aissa Laidouni,CM,MID,102.7,14.0,0.04471868143131634,0.03918871790475628,0.030745123933432802,0.02694314658236565,0,0,0,0
385,Costa Rica,#ff0000,cr,13781,Celso Borges,CM,MID,13790,Brandon Aguilera,AM,FWD,71.73333333333333,10.0,0.031226666957639246,0.03917843902677787,-0.039807364647988154,-0.04994418427024536,0,0,0,0
362,Belgium,#ff0000,be,22,Kevin De Bruyne,RW,MID,1960,Timothy Castagne,LB,DEF,284.2833333333333,13.0,0.12371884604953967,0.039167600906813295,0.0338810590185504,0.010726254247533106,0,0,0,0
384,Wales,#ff0000,gb-wls,71,Ben Davies,LCB,DEF,1931,Ethan Ampadu,CM,MID,230.1,30.0,0.10012780425667875,0.03916341757106079,0.05654259547095291,0.022115747902589144,0,0,0,0
379,Cameroon,#006633,cm,4174,Jean-Charles Castelletto,RCB,DEF,13873,Pierre Kunde,CM,MID,67.0,6.0,0.029146389251645526,0.039151866158926824,-0.11111608581837384,-0.14926041378587532,1,0,0,0
379,Cameroon,#006633,cm,8018,Andre Onana,GK,GK,13872,Collins Fai,RB,DEF,96.31666666666666,7.0,0.041824335147662456,0.039081399861113905,0.017112616690291446,0.01599033225948673,0,0,0,0
58,Mexico,#006600,mx,1384,Hector Herrera,CM,MID,2106,Edson Alvarez,CM,MID,70.46666666666667,4.0,0.03054038994149176,0.03900617447588824,0.06622668564223198,0.084584697840126,0,0,0,0
362,Belgium,#ff0000,be,1694,Eden Hazard,LW,MID,4674,Axel Witsel,CM,MID,128.83333333333334,17.0,0.05581686918594548,0.03899237950893992,0.040446577906478154,0.028255047955366368,0,0,0,0
363,France,#003366,fr,3870,Kylian Mbappé,LW,MID,3888,Aurélien Tchouaméni,CM,MID,565.2,38.0,0.24479119129106813,0.03897948905908728,-0.23265824895973947,-0.03704749187256997,2,0,0,0
373,Iran,#ffffff,ir,13971,Ehsan Hajsafi,LM,MID,13984,Karim Ansarifard,CF,FWD,9.116666666666667,1.0,0.003947260748867606,0.03896747357200196,6.730802642632703e-05,0.0006644668056712357,0,0,0,0
380,Canada,#000000,ca,5173,Ismael Kone,CM,MID,6916,Junior Hoilett,LW,MID,49.75,5.0,0.021535067760646544,0.03895791152679777,-0.00991152134337031,-0.017930390369916137,0,0,0,0
362,Belgium,#ff0000,be,22,Kevin De Bruyne,RW,MID,9090,Charles De Ketelaere,AM,FWD,21.2,3.0,0.009173388216648532,0.038943629221621125,-0.0076763574826831035,-0.03258831006799431,0,0,0,0
367,Denmark,#ff0033,dk,4882,Robert Skov,RW,MID,12779,Mikkel Damsgaard,LW,MID,27.066666666666666,5.0,0.011701099877134602,0.03890759811362491,0.0024591224309079454,0.008176884930358931,0,0,0,0
366,Netherlands,#ff9933,nl,37,Virgil van Dijk,MCB,DEF,11241,Andries Noppert,GK,GK,478.4666666666667,38.0,0.2065279310337455,0.03884808511851141,0.04483137460351793,0.008432820916085998,0,0,0,0
376,Poland,#ffffff,pl,4625,Robert Lewandowski,CF,FWD,12537,Nicola Zalewski,LM,MID,78.08333333333333,2.0,0.03368470588070363,0.03882548810155808,0.021622794038622273,0.024922750866288212,0,0,0,0
376,Poland,#ffffff,pl,668,Przemyslaw Frankowski,LM,MID,12766,Bartosz Bereszynski,LB,DEF,257.8833333333333,22.0,0.11095995707594089,0.03872447283720551,0.045425425689032566,0.01585324750990602,0,0,0,0
380,Canada,#000000,ca,3965,Jonathan David,CF,FWD,8627,Atiba Hutchinson,CM,MID,163.45,11.0,0.07028463523258865,0.03870062508983163,-0.031562556611982054,-0.01737919911335812,0,0,0,0
372,Senegal,#ffffff,sn,214,Nampalys Mendy,CM,MID,3848,Abdou Diallo,LCB,DEF,255.76666666666668,37.0,0.10996292717852699,0.03869410965489676,0.02864401074537597,0.010079346932427359,0,0,0,0
380,Canada,#000000,ca,926,Alistair Johnston,RB,DEF,9094,Cyle Larin,CF,FWD,148.28333333333333,6.0,0.06373411206355568,0.03868317468171301,-0.02499907927178718,-0.0151730952082332,0,0,0,0
368,Germany,#ffffff,de,4602,Manuel Neuer,GK,GK,9963,Niclas Fullkrug,CF,FWD,92.5,1.0,0.039463723621123846,0.038397136496228605,-0.033587863439966475,-0.03268008334699441,0,0,0,0
378,Tunisia,#ffffff,tn,14022,Aissa Laidouni,CM,MID,14027,Naim Sliti,LW,MID,87.66666666666667,7.0,0.037384690289651565,0.038379720069224035,0.042579389823553776,0.04371268156790691,0,0,0,0
379,Cameroon,#006633,cm,4174,Jean-Charles Castelletto,RCB,DEF,13876,Christian Bassogog,RW,MID,29.183333333333334,3.0,0.01243447781278401,0.03834733306055606,-0.036877978016163306,-0.11372991506983543,0,0,0,0
386,Australia,#003333,au,435,Mathew Ryan,GK,GK,449,Aaron Mooy,CM,MID,386.9,11.0,0.16476294091701876,0.03832686658705528,0.017628168091816096,0.004100633570078699,0,0,0,0
375,Serbia,#ffffff,rs,1957,Marko Grujic,CM,MID,13216,Stefan Mitrović,RCB,DEF,18.05,2.0,0.007680575737263294,0.038296499520980416,-0.028989675057097496,-0.14454685624037533,0,0,0,0
363,France,#003366,fr,158,Mattéo Guendouzi,CM,MID,4622,Kingsley Coman,RW,MID,62.916666666666664,2.0,0.026763236636404474,0.03828383518849912,0.04743703595891577,0.0678569521001709,0,0,0,0
372,Senegal,#ffffff,sn,3903,Krépin Diatta,RW,MID,12154,Famara Diedhiou,CF,FWD,63.71666666666667,3.0,0.027098428593153666,0.03827661899111425,-0.004451048561221674,-0.006287120646245629,0,0,0,0
381,Ecuador,#003366,ec,1034,Jhegson Méndez,CM,MID,7571,Alan Franco,CM,MID,5.45,3.0,0.0023172956104659742,0.03826726696182343,0.004982066855060887,0.08227266366155593,0,0,0,0
363,France,#003366,fr,1532,Ousmane Dembele,RW,MID,8583,Theo Hernandez,LB,DEF,411.15,5.0,0.1742070556194643,0.03813361305059416,-0.10755509061572271,-0.02354361706290902,1,0,0,0
370,Switzerland,#ffffff,ch,8011,Haris Seferovic,CF,FWD,12960,Ricardo Rodriguez,LB,DEF,79.33333333333333,3.0,0.03357750569611869,0.03809212831072289,-0.04123807150242986,-0.046782686158218754,0,0,0,0
377,South Korea,#ff0000,kr,13912,Jin-su Kim,LB,DEF,13920,Jun-ho Son,DM,MID,40.5,2.0,0.017117609387158637,0.038039131971463636,0.008157831440784498,0.018128514312854442,0,0,0,0
58,Mexico,#006600,mx,2111,Hirving Lozano,RW,MID,3301,Héctor Moreno,LCB,DEF,267.1166666666667,5.0,0.11278408427473097,0.038000502594593324,0.051505595902816434,0.017353853988594792,0,0,0,0
367,Denmark,#ff0033,dk,1536,Martin Braithwaite,CF,FWD,5063,Mathias Jensen,CM,MID,58.36666666666667,2.0,0.024596949083411538,0.037927905496979525,0.02422941784213666,0.03736118113864591,0,0,0,0
50,England,#ffffff,gb-eng,169,Jordan Pickford,GK,GK,2005,Kalvin Phillips,DM,MID,49.8,2.0,0.02096997354055727,0.03789754254317579,-0.03767984091908489,-0.06809609804653896,0,0,0,0
386,Australia,#003333,au,8854,Jackson Irvine,CM,MID,13811,Nathaniel Atkinson,RB,DEF,84.03333333333333,7.0,0.035362593963481334,0.037873464379769774,-0.08089404173927116,-0.08663780749545107,0,0,0,0
366,Netherlands,#ff9933,nl,1522,Frenkie de Jong,CM,MID,8045,Matthijs De Ligt,RCB,DEF,103.44999999999999,8.0,0.043467497464096935,0.03781609252555558,0.08495754265770394,0.07391183024836497,0,0,0,0
364,Argentina,#6633cc,ar,68,Juan Foyth,RB,DEF,5116,Cristian Romero,RCB,DEF,9.1,1.0,0.003822140885068482,0.037801393368809166,0.001644364687629597,0.016262947460072938,0,0,0,0
378,Tunisia,#ffffff,tn,9598,Ali Abdi,LWB,MID,14030,Anis Slimane,RW,MID,66.76666666666667,2.0,0.028042566236699172,0.037800763274631936,0.02778561852559884,0.03745440340445176,0,0,0,0
58,Mexico,#006600,mx,3303,Jesús Gallardo,LB,DEF,3455,Luis Chávez,CM,MID,291.35,17.0,0.12223016688689788,0.03775773131910351,0.053619684448408034,0.016563485842995444,0,0,0,0
379,Cameroon,#006633,cm,1168,Nouhou Tolo,LB,DEF,8402,Nicolas Ngamaleu,LW,MID,100.56666666666666,8.0,0.04212359551259238,0.03769761613655931,0.06294044690980563,0.05632721466903388,0,0,0,0
365,Portugal,#ffffff,pt,1907,Vitinha,CM,MID,11853,Antonio Silva,RCB,DEF,80.85,15.0,0.03372912392253527,0.03754633460764595,0.03506233104196563,0.039030424165453395,0,0,0,0
372,Senegal,#ffffff,sn,2059,Edouard Mendy,GK,GK,4152,Pape Sarr,CM,MID,64.36666666666666,2.0,0.026841837085254755,0.0375313102693878,-0.014162035219357813,-0.019801913564094303,0,0,0,0
