team_id,player_p,name_p,player_q,name_q,minutes_together,n_interactions,joi,joi90,p_initiates_frac
373,12235,Ali Karimi,13977,Morteza Pouraliganji,132.38333333333333,8,0.06332531974467542,0.043051331565056944,0.5
361,1926,Thiago Silva,8039,Antony,75.81666666666666,8,0.03626625302802547,0.04305072902865191,0.875
361,1926,Thiago Silva,3865,Neymar,249.46666666666667,21,0.11930206364359369,0.0430405627789555,0.6190476190476191
379,4626,Eric Maxim Choupo-Moting,13873,Pierre Kunde,134.45,6,0.06428238300199333,0.0430302303471878,0.8333333333333334
51,1339,Tyler Adams,12183,Haji Wright,162.13333333333333,7,0.07749937053890074,0.043019798613287835,0.42857142857142855
51,1334,Weston McKennie,1971,Tim Ream,272.93333333333334,24,0.13022361469607605,0.042941348275452526,0.3333333333333333
50,105,Mason Mount,123,Luke Shaw,204.51666666666665,29,0.09756771150710965,0.04293583588447495,0.4482758620689655
380,963,Tajon Buchanan,1225,Richie Laryea,163.63333333333333,5,0.0780595178754788,0.0429335298968818,0.4
51,70,Cameron Carter-Vickers,13121,Yunus Musah,99.88333333333334,13,0.04764108937470063,0.04292706200957507,0.7692307692307693
386,4739,Ajdin Hrustic,13824,Kye Rowles,80.33333333333333,1,0.03826144417988019,0.04286551837579939,0.0
57,11841,Hidemasa Morita,13798,Yuto Nagatomo,156.86666666666667,23,0.07464459510352452,0.042826265784002594,0.391304347826087
58,2106,Edson Alvarez,3299,César Montes,183.01666666666665,34,0.08702143646006008,0.042793530360106045,0.5882352941176471
370,4566,Rubén Vargas,4703,Denis Zakaria,26.733333333333334,3,0.012704227905615085,0.04276984457002585,0.6666666666666666
374,8027,Noussair Mazraoui,13021,Abde Ezzalzouli,15.733333333333333,2,0.00747162377420768,0.0427402207422897,0.5
380,8627,Atiba Hutchinson,11790,Steven Vitoria,164.23333333333332,21,0.07797693505069046,0.04273142371359129,0.42857142857142855
52,1530,Pedri,8341,Gavi,252.06666666666666,10,0.11947416236027221,0.04265805849943599,0.7
371,1687,Luka Modric,8330,Mario Pasalic,253.28333333333333,29,0.1199795217152192,0.042632718119509354,0.6206896551724138
363,3890,Youssouf Fofana,4613,Benjamin Pavard,12.383333333333333,3,0.005853806626160314,0.04254448961139395,0.6666666666666666
365,127,Diogo Dalot,8564,Pepe,269.98333333333335,44,0.1275302433126625,0.04251270534529152,0.4772727272727273
50,105,Mason Mount,265,Declan Rice,204.51666666666665,17,0.09644289588908085,0.04244084734748893,0.5294117647058824
378,14023,Mohamed Ali Ben Romdhane,14030,Anis Slimane,73.83333333333333,2,0.03481157621758192,0.042433975524817695,1.0
377,5038,Jae-sung Lee,12502,Min Jae Kim,147.33333333333331,15,0.06945182388320575,0.04242532228159628,0.4666666666666667
362,22,Kevin De Bruyne,4669,Thomas Meunier,210.96666666666667,26,0.09938872622037008,0.04239999380549837,0.2692307692307692
58,3299,César Montes,3309,Carlos Rodríguez,48.11666666666667,6,0.022660996697480038,0.04238634643796058,0.8333333333333334
382,13992,Ali Al-Bulayhi,13995,Abdulelah Al-Amri,148.89999999999998,18,0.07006185290744846,0.042347661260378526,0.6111111111111112
365,133,Bruno Fernandes,8008,Goncalo Ramos,172.96666666666667,4,0.08133237365932666,0.0423197935787593,0.25
385,13783,Bryan Ruiz,13788,Yeltsin Tejeda,37.11666666666667,1,0.0174320109420869,0.04226890843613348,0.0
375,12664,Saša Lukić,13216,Stefan Mitrović,40.8,4,0.019152039241294678,0.04224714538520885,0.25
378,14017,Ali Maaloul,14030,Anis Slimane,82.9,6,0.038900445184333866,0.04223208765488598,0.6666666666666666
377,2443,Moon-hwan Kim,13910,Kyung-won Kwon,106.2,10,0.04982569616802593,0.042225166244089764,0.4
369,2077,Edinson Cavani,13930,Giorgian De Arrascaeta,25.366666666666667,5,0.01189087189427918,0.04218837597181837,0.6
50,118,Harry Maguire,265,Declan Rice,416.0333333333333,69,0.1948984189823777,0.042162144960533596,0.4782608695652174
369,2075,Facundo Pellistri,13930,Giorgian De Arrascaeta,103.6,7,0.0485163039517193,0.04214736829782565,0.42857142857142855
51,940,Matt Turner,1971,Tim Ream,391.1666666666667,39,0.18295009797507267,0.04209333315148668,0.6410256410256411
369,1836,Maxi Gomez,2077,Edinson Cavani,20.666666666666664,1,0.009661639609204527,0.04207488216911649,0.0
378,4105,Wahbi Khazri,14022,Aissa Laidouni,59.0,4,0.027565738190725903,0.042049431138395446,0.5
366,8045,Matthijs De Ligt,11241,Andries Noppert,103.44999999999999,5,0.048300515879886124,0.0420207484696931,1.0
383,1380,Thomas Partey,5178,Osman Bukari,70.03333333333333,10,0.03266476778108093,0.041977569256981685,0.5
371,13857,Borna Barisic,13861,Bruno Petkovic,61.333333333333336,2,0.02860610411025742,0.04197634842266034,1.0
367,7443,Christian Eriksen,8099,Rasmus Kristensen,236.54999999999998,30,0.110301505960194,0.04196633073945238,0.7
369,7584,Rodrigo Bentancur,8071,Sebastian Coates,133.93333333333334,17,0.06235916760216684,0.04190387071325298,0.7058823529411765
382,13995,Abdulelah Al-Amri,14008,Riad Sharahili,61.61666666666667,5,0.02864908106051866,0.041846101630186844,0.6
361,1676,Eder Militao,3846,Marquinhos,294.08333333333337,66,0.13585817714603174,0.04157745290952515,0.4393939393939394
377,5038,Jae-sung Lee,13918,Sang-ho Na,73.81666666666666,2,0.03404259458024876,0.04150598571536313,1.0
372,474,Cheikhou Kouyaté,3903,Krépin Diatta,73.11666666666666,4,0.033715193174072476,0.04150035175290435,0.5
379,1977,André Zambo Anguissa,4207,Christopher Wooh,100.05,6,0.046094920782163096,0.04146469635576891,0.3333333333333333
377,1830,Kang-in Lee,5038,Jae-sung Lee,65.18333333333334,2,0.029917458502744146,0.04130766451414431,0.5
58,2106,Edson Alvarez,2108,Uriel Antuna,46.93333333333334,3,0.021518197014948504,0.04126358802582454,1.0
375,1957,Marko Grujic,1991,Aleksandar Mitrovic,18.05,1,0.008269384416790352,0.04123238767374691,1.0
364,4590,Exequiel Palacios,8138,Lautaro Martinez,18.25,2,0.008327255975947318,0.041065919881384035,0.0
365,17,João Cancelo,133,Bruno Fernandes,247.51666666666665,44,0.11283635699515558,0.041028639672334534,0.4318181818181818
374,1681,Achraf Hakimi,1810,Youssef En-Nesyri,540.0,14,0.24614250863734088,0.04102375143955681,0.5
384,462,Wayne Hennessey,589,Neco Williams,180.43333333333334,4,0.08217454854360569,0.04098859801731671,1.0
370,5029,Silvan Widmer,8113,Noah Okafor,30.166666666666664,6,0.013711489966452712,0.0409072076347208,0.16666666666666666
386,449,Aaron Mooy,13825,Garang Kuol,49.68333333333334,3,0.02254355143829759,0.040837027093863464,0.6666666666666666
360,13941,Saad Al-Sheeb,13963,Mohammed Muntari,24.316666666666666,1,0.011007388636293785,0.04074016356133409,1.0
375,4734,Filip Kostic,12561,Sergej Milinković-Savić,145.11666666666667,15,0.06565804256127337,0.04072050417260551,0.4666666666666667
379,13874,Samuel Oum Gouet,13875,Vincent Aboubakar,38.583333333333336,2,0.017451832415352028,0.040708377988294145,0.5
384,589,Neco Williams,7008,Brennan Johnson,45.25,5,0.02043714131628467,0.04064845786664354,0.6
377,13911,Young-gwon Kim,13912,Jin-su Kim,330.18333333333334,38,0.14898777039402494,0.0406104669187691,0.5526315789473685
376,4851,Krzysztof Piatek,12766,Bartosz Bereszynski,26.466666666666665,1,0.011935549043256617,0.040586879618127035,1.0
370,4656,Gregor Kobel,4661,Manuel Akanji,100.3,11,0.04522207837823468,0.04057813613201517,0.6363636363636364
368,4602,Manuel Neuer,4623,Serge Gnabry,273.3333333333333,3,0.123035621110923,0.040511728902377094,0.6666666666666666
364,3868,Ángel Di María,8025,Nicolas Tagliafico,133.98333333333335,10,0.06030741824462496,0.04051002096292757,0.5
380,1225,Richie Laryea,5173,Ismael Kone,55.016666666666666,3,0.024735662323550962,0.040464276445675615,0.3333333333333333
58,2106,Edson Alvarez,3387,Orbelín Pineda,76.28333333333333,5,0.03425260168702487,0.04041163406378289,0.8
372,3858,Idrissa Gueye,4152,Pape Sarr,19.083333333333332,2,0.00854996310418931,0.04032297009836007,0.5
361,132,Fred,8039,Antony,72.11666666666667,14,0.03220540803448414,0.04019163470908582,0.6428571428571429
58,3414,Alexis Vega,3455,Luis Chávez,201.43333333333334,11,0.0898153862866497,0.04012933029521002,0.8181818181818182
372,3895,Ismail Jakobs,3978,Pape Gueye,158.98333333333335,6,0.07077520820057792,0.040065638356548985,0.5
374,12586,Sofyan Amrabat,13864,Yahia Attiat-Allah,314.03333333333336,24,0.13975666692518765,0.040053391433818766,0.6666666666666666
51,328,DeAndre Yedlin,4681,Giovanni Reyna,21.3,1,0.009461669119026163,0.039978883601518994,0.0
372,3858,Idrissa Gueye,3903,Krépin Diatta,136.93333333333334,30,0.060667157837624705,0.039873740545663755,0.36666666666666664
369,8071,Sebastian Coates,13927,Guillermo Varela,199.83333333333334,1,0.08851994823675777,0.039867199372684896,1.0
369,1836,Maxi Gomez,13928,Agustin Canobbio,19.9,1,0.008808854385981873,0.039839039936601435,0.0
368,20,Ilkay Gündogan,4618,Leon Goretzka,116.13333333333334,13,0.051335988284698444,0.0397839174422175,0.6153846153846154
382,13993,Sultan Al-Ghannam,13994,Saud Abdulhamid,145.8,1,0.06440770173441966,0.03975784057680226,0.0
364,1531,Lionel Messi,8058,Paulo Dybala,21.25,3,0.009381362317962877,0.03973282864078395,0.6666666666666666
365,27,Bernardo Silva,8008,Goncalo Ramos,160.16666666666666,8,0.07070555602160147,0.039730489335759414,0.375
385,13780,Keysher Fuller,13795,Alvaro Zamora,37.266666666666666,2,0.01639420143204191,0.03959243637434093,0.5
52,96,César Azpilicueta,1841,Pau Torres,46.733333333333334,7,0.02055513876093052,0.03958550260664223,0.8571428571428571
375,3989,Nemanja Radonjic,12561,Sergej Milinković-Savić,40.8,2,0.017930519576874075,0.03955261671369281,1.0
361,1683,Casemiro,1695,Vinícius Junior,306.53333333333336,15,0.13469125186040112,0.039546148327868964,0.4666666666666667
361,1676,Eder Militao,2074,Raphinha,211.8,40,0.09303773655236627,0.03953444895992901,0.65
380,5173,Ismael Kone,12315,Sam Adekugbe,45.4,13,0.019939447600078562,0.03952753929530993,0.5384615384615384
386,13823,Craig Goodwin,13824,Kye Rowles,245.08333333333331,13,0.1075700468554845,0.03950209133081376,0.15384615384615385
374,8027,Noussair Mazraoui,13862,Munir,95.26666666666667,2,0.04181264096694525,0.03950109538514772,0.0
375,3880,Strahinja Pavlovic,12664,Saša Lukić,220.81666666666666,32,0.09687366632271158,0.039483568431024414,0.375
383,1380,Thomas Partey,4265,Gideon Mensah,87.6,4,0.03841454450713694,0.03946699778130507,0.25
57,2094,Junya Ito,13801,Yuki Soma,15.25,2,0.006685308821763214,0.03945428157106159,0.0
377,2443,Moon-hwan Kim,13907,Seun-gyu Kim,389.7,15,0.17063935718053636,0.039408627524373296,0.5333333333333333
378,9598,Ali Abdi,9824,Montassar Talbi,213.65,35,0.09352451881561727,0.03939717619192864,0.3142857142857143
367,395,Pierre-Emile Höjbjerg,4673,Thomas Delaney,45.5,5,0.019893210221194828,0.03934920703093482,0.6
371,40,Dejan Lovren,1687,Luka Modric,536.0,77,0.2341124741671001,0.039309930363878746,0.6363636363636364
58,252,Raúl Jiménez,3301,Héctor Moreno,79.33333333333333,2,0.03463890910516189,0.03929624142182231,0.0
378,14017,Ali Maaloul,14022,Aissa Laidouni,102.7,14,0.04471868143131634,0.03918871790475628,0.2857142857142857
385,13781,Celso Borges,13790,Brandon Aguilera,71.73333333333333,10,0.031226666957639246,0.03917843902677787,0.8
362,22,Kevin De Bruyne,1960,Timothy Castagne,284.2833333333333,13,0.12371884604953967,0.039167600906813295,0.38461538461538464
384,71,Ben Davies,1931,Ethan Ampadu,230.1,30,0.10012780425667875,0.03916341757106079,0.6
379,4174,Jean-Charles Castelletto,13873,Pierre Kunde,67.0,6,0.029146389251645526,0.039151866158926824,0.5
379,8018,Andre Onana,13872,Collins Fai,96.31666666666666,7,0.041824335147662456,0.039081399861113905,0.14285714285714285
58,1384,Hector Herrera,2106,Edson Alvarez,70.46666666666667,4,0.03054038994149176,0.03900617447588824,0.5
362,1694,Eden Hazard,4674,Axel Witsel,128.83333333333334,17,0.05581686918594548,0.03899237950893992,0.47058823529411764
363,3870,Kylian Mbappé,3888,Aurélien Tchouaméni,565.2,38,0.24479119129106813,0.03897948905908728,0.4473684210526316
373,13971,Ehsan Hajsafi,13984,Karim Ansarifard,9.116666666666667,1,0.003947260748867606,0.03896747357200196,1.0
380,5173,Ismael Kone,6916,Junior Hoilett,49.75,5,0.021535067760646544,0.03895791152679777,0.4
362,22,Kevin De Bruyne,9090,Charles De Ketelaere,21.2,3,0.009173388216648532,0.038943629221621125,0.3333333333333333
367,4882,Robert Skov,12779,Mikkel Damsgaard,27.066666666666666,5,0.011701099877134602,0.03890759811362491,0.2
366,37,Virgil van Dijk,11241,Andries Noppert,478.4666666666667,38,0.2065279310337455,0.03884808511851141,0.4473684210526316
376,4625,Robert Lewandowski,12537,Nicola Zalewski,78.08333333333333,2,0.03368470588070363,0.03882548810155808,0.5
376,668,Przemyslaw Frankowski,12766,Bartosz Bereszynski,257.8833333333333,22,0.11095995707594089,0.03872447283720551,0.4090909090909091
380,3965,Jonathan David,8627,Atiba Hutchinson,163.45,11,0.07028463523258865,0.03870062508983163,0.2727272727272727
372,214,Nampalys Mendy,3848,Abdou Diallo,255.76666666666668,37,0.10996292717852699,0.03869410965489676,0.6216216216216216
380,926,Alistair Johnston,9094,Cyle Larin,148.28333333333333,6,0.06373411206355568,0.03868317468171301,0.6666666666666666
368,4602,Manuel Neuer,9963,Niclas Fullkrug,92.5,1,0.039463723621123846,0.038397136496228605,1.0
378,14022,Aissa Laidouni,14027,Naim Sliti,87.66666666666667,7,0.037384690289651565,0.038379720069224035,0.2857142857142857
379,4174,Jean-Charles Castelletto,13876,Christian Bassogog,29.183333333333334,3,0.01243447781278401,0.03834733306055606,0.6666666666666666
386,435,Mathew Ryan,449,Aaron Mooy,386.9,11,0.16476294091701876,0.03832686658705528,0.6363636363636364
375,1957,Marko Grujic,13216,Stefan Mitrović,18.05,2,0.007680575737263294,0.038296499520980416,0.0
363,158,Mattéo Guendouzi,4622,Kingsley Coman,62.916666666666664,2,0.026763236636404474,0.03828383518849912,0.0
372,3903,Krépin Diatta,12154,Famara Diedhiou,63.71666666666667,3,0.027098428593153666,0.03827661899111425,0.3333333333333333
381,1034,Jhegson Méndez,7571,Alan Franco,5.45,3,0.0023172956104659742,0.03826726696182343,0.6666666666666666
363,1532,Ousmane Dembele,8583,Theo Hernandez,411.15,5,0.1742070556194643,0.03813361305059416,0.6
370,8011,Haris Seferovic,12960,Ricardo Rodriguez,79.33333333333333,3,0.03357750569611869,0.03809212831072289,0.0
377,13912,Jin-su Kim,13920,Jun-ho Son,40.5,2,0.017117609387158637,0.038039131971463636,1.0
58,2111,Hirving Lozano,3301,Héctor Moreno,267.1166666666667,5,0.11278408427473097,0.038000502594593324,0.0
367,1536,Martin Braithwaite,5063,Mathias Jensen,58.36666666666667,2,0.024596949083411538,0.037927905496979525,0.5
50,169,Jordan Pickford,2005,Kalvin Phillips,49.8,2,0.02096997354055727,0.03789754254317579,0.0
386,8854,Jackson Irvine,13811,Nathaniel Atkinson,84.03333333333333,7,0.035362593963481334,0.037873464379769774,0.5714285714285714
366,1522,Frenkie de Jong,8045,Matthijs De Ligt,103.44999999999999,8,0.043467497464096935,0.03781609252555558,0.5
364,68,Juan Foyth,5116,Cristian Romero,9.1,1,0.003822140885068482,0.037801393368809166,1.0
378,9598,Ali Abdi,14030,Anis Slimane,66.76666666666667,2,0.028042566236699172,0.037800763274631936,1.0
58,3303,Jesús Gallardo,3455,Luis Chávez,291.35,17,0.12223016688689788,0.03775773131910351,0.35294117647058826
379,1168,Nouhou Tolo,8402,Nicolas Ngamaleu,100.56666666666666,8,0.04212359551259238,0.03769761613655931,0.5
365,1907,Vitinha,11853,Antonio Silva,80.85,15,0.03372912392253527,0.03754633460764595,0.4666666666666667
372,2059,Edouard Mendy,4152,Pape Sarr,64.36666666666666,2,0.026841837085254755,0.0375313102693878,0.0
52,1682,Daniel Carvajal,1696,Marco Asensio,106.36666666666667,14,0.04428425666523713,0.037470226573531884,0.5714285714285714
383,1380,Thomas Partey,4408,Salis Abdul Samed,264.55,57,0.11013572918295975,0.037468212536255444,0.543859649122807
368,20,Ilkay Gündogan,4616,Joshua Kimmich,190.06666666666666,36,0.0790535871750443,0.03743330153851624,0.5555555555555556
370,4661,Manuel Akanji,12960,Ricardo Rodriguez,380.2,23,0.15735826268126632,0.03724945723649124,0.4782608695652174
57,2099,Takuma Asano,9981,Ritsu Doan,106.36666666666667,3,0.04397936738151164,0.03721225068319694,0.6666666666666666
374,4324,Azzedine Ounahi,13865,Badr Benoun,66.2,5,0.02733480568294115,0.03716212252967829,0.4
385,3316,Joel Campbell,13371,Bryan Oviedo,267.9,23,0.11053313762864898,0.03713319293235688,0.5652173913043478
364,5116,Cristian Romero,6895,Rodrigo de Paul,509.65,118,0.21022144038714669,0.03712337807287982,0.5508474576271186
361,1683,Casemiro,8050,Alex Sandro,182.64999999999998,29,0.07529226541288388,0.0370999391577309,0.6206896551724138
368,4602,Manuel Neuer,4616,Joshua Kimmich,294.0,22,0.12114241748283058,0.03708441351515222,0.5454545454545454
382,13991,Mohammed Al-Burayk,14005,Sami Al-Najei,55.733333333333334,3,0.022924136006451767,0.03701864068027499,1.0
368,4713,Jonas Hofmann,4779,Nico Schlotterbeck,40.86666666666667,3,0.016805952257807604,0.037011477239869923,0.0
374,233,Romain Saïss,1785,Bono,357.2833333333333,27,0.1467143763139626,0.0369574862198721,0.5555555555555556
58,3299,César Montes,3303,Jesús Gallardo,291.35,11,0.11949395474489236,0.036912496746319926,0.5454545454545454
363,1534,Antoine Griezmann,5097,Ibrahima Konaté,241.5,25,0.09904580769667395,0.03691148112919527,0.44
379,1977,André Zambo Anguissa,4626,Eric Maxim Choupo-Moting,254.0,7,0.10417223248130789,0.03691142095794374,0.5714285714285714
379,8402,Nicolas Ngamaleu,8741,Gael Ondoua,15.533333333333333,1,0.0063705069515177775,0.0369106625946309,0.0
368,4616,Joshua Kimmich,4621,Jamal Musiala,274.0333333333333,22,0.1123313702994744,0.036892677266583254,0.5909090909090909
365,3857,Danilo Pereira,8538,Diogo Costa,100.11666666666666,10,0.041033567009018085,0.03688717527030093,0.4
372,3858,Idrissa Gueye,13228,Youssouf Sabaly,293.0333333333333,13,0.12003723064630979,0.036867310060861844,0.46153846153846156
365,133,Bruno Fernandes,240,Rúben Neves,202.08333333333331,33,0.08273231087875921,0.03684573020579792,0.42424242424242425
384,2083,Joe Rodon,6935,Joe Allen,105.58333333333333,8,0.043215699717017865,0.036837376238657696,0.375
377,13911,Young-gwon Kim,13923,Gue-sung Cho,285.1666666666667,5,0.11647954341787538,0.036761515748482,1.0
58,2108,Uriel Antuna,2111,Hirving Lozano,65.68333333333334,1,0.026803662837771275,0.03672666311189162,0.0
50,163,Bukayo Saka,1377,Kieran Trippier,147.13333333333333,21,0.060036062962909795,0.0367234639782185,0.5238095238095238
51,802,Jesús Ferreira,8343,Sergiño Dest,47.166666666666664,6,0.019222135475105793,0.036678279705148864,0.5
383,483,Jordan Ayew,1910,Mohammed Salisu,155.41666666666666,11,0.06333567155051044,0.03667695725177012,0.5454545454545454
377,4915,Hee-chan Hwang,5038,Jae-sung Lee,73.51666666666667,2,0.029951788124894598,0.036667344337889554,0.5
369,1545,Mathí­as Olivera,8071,Sebastian Coates,184.88333333333333,17,0.07529360958602335,0.03665243773231101,0.4117647058823529
379,4626,Eric Maxim Choupo-Moting,8631,Georges-Kevin N'Koudou,15.733333333333333,3,0.006403560241714887,0.036630535280996177,0.6666666666666666
382,14003,Mohamed Kanno,14004,Abdulelah Al-Malki,188.76666666666665,19,0.07681484378566106,0.036623711499432256,0.3684210526315789
369,1368,Jose Gimenez,13926,Diego Godin,159.55,37,0.06490519999950149,0.036612146662207044,0.43243243243243246
361,1697,Rodrygo,8039,Antony,121.38333333333334,12,0.04933244794596235,0.03657767663163486,0.5833333333333334
386,13820,Aziz Behich,13823,Craig Goodwin,245.08333333333331,32,0.09953672373270098,0.036552078079332556,0.46875
368,4897,Lukas Klostermann,9918,Mario Götze,34.06666666666667,4,0.01383525424979973,0.036551063086555056,0.5
52,1519,Sergio Busquets,1829,Carlos Soler,34.31666666666667,2,0.013930084284673381,0.03653348962468978,0.5
58,3303,Jesús Gallardo,3352,Jorge Sánchez,182.96666666666667,2,0.07426236564960731,0.03652912866714151,1.0
381,1406,Pervis Estupinan,2134,Moises Caicedo,282.98333333333335,39,0.11478549515495469,0.036506371036972456,0.4358974358974359
57,1860,Takefusa Kubo,2090,Hiroki Sakai,52.03333333333333,2,0.021055823825614946,0.03641942621983367,0.5
379,4626,Eric Maxim Choupo-Moting,13874,Samuel Oum Gouet,89.53333333333335,2,0.03620652813879535,0.03639524421993576,0.0
377,13907,Seun-gyu Kim,13911,Young-gwon Kim,373.2,44,0.15078102265210647,0.03636198295468805,0.5909090909090909
380,3965,Jonathan David,5173,Ismael Kone,91.81666666666666,5,0.03708696656873846,0.0363531710784512,0.6
57,13797,Shogo Taniguchi,13798,Yuto Nagatomo,110.30000000000001,14,0.044518861916203654,0.036325453966077316,0.35714285714285715
370,4661,Manuel Akanji,4695,Nico Elvedi,192.23333333333335,43,0.07737719560196721,0.036226535135306305,0.5581395348837209
51,687,Kellyn Acosta,5135,Josh Sargent,12.116666666666667,1,0.004866817387306693,0.036149675228963056,1.0
382,13992,Ali Al-Bulayhi,14000,Nawaf Al-Abed,78.4,4,0.0314527684602629,0.03610649440591404,0.5
57,2094,Junya Ito,9981,Ritsu Doan,164.28333333333333,7,0.06590365630294091,0.0361042653987908,0.7142857142857143
375,3880,Strahinja Pavlovic,9947,Milos Veljkovic,206.75,23,0.08288052180981262,0.03607858264997889,0.5217391304347826
379,4316,Enzo Ebosse,13871,Devis Epassy,100.05,11,0.040079140082833295,0.03605319947481256,0.2727272727272727
376,8042,Wojciech Szczesny,13850,Grzegorz Krychowiak,347.9166666666667,2,0.13911019130876923,0.035985390805621735,1.0
386,13815,Mathew Leckie,13825,Garang Kuol,23.85,1,0.009523409181793991,0.035937393138845246,0.0
383,4408,Salis Abdul Samed,5085,Abdul Rahman Baba,176.95,12,0.07064530769573843,0.03593149303541373,0.5
362,241,Leander Dendoncker,4669,Thomas Meunier,115.28333333333333,32,0.04590954675278341,0.03584090681871193,0.65625
386,13813,Fran Karacic,13819,Mitchell Duke,63.25,2,0.025186499334541666,0.03583849707681818,1.0
361,2074,Raphinha,13829,Weverton,14.133333333333333,1,0.005623122164438502,0.03580761755656594,0.0
58,1384,Hector Herrera,2108,Uriel Antuna,31.133333333333333,2,0.012380705753248768,0.03579004875136154,0.5
383,213,Daniel Amartey,4408,Salis Abdul Samed,264.55,44,0.10507661909615934,0.03574710156361497,0.5909090909090909
377,12502,Min Jae Kim,13911,Young-gwon Kim,283.5,62,0.11256031558564417,0.035733433519252115,0.5645161290322581
51,1339,Tyler Adams,8343,Sergiño Dest,306.65,47,0.1217428233120118,0.035730813951022546,0.425531914893617
377,1257,In-beom Hwang,13922,Woo-young Jung,323.8,51,0.12852662181126998,0.03572389117669641,0.47058823529411764
374,1810,Youssef En-Nesyri,13870,Abderrazak Hamdallah,18.316666666666666,1,0.007268429637796378,0.03571384899372197,1.0
374,401,Sofiane Boufal,12777,Abdelhamid Sabiri,117.98333333333333,13,0.046800562089872065,0.0357003863943084,0.5384615384615384
370,157,Granit Xhaka,320,Fabian Schär,149.43333333333334,15,0.05922811478003793,0.03567162835291153,0.4
369,2077,Edinson Cavani,13928,Agustin Canobbio,20.066666666666666,1,0.007948857282886421,0.035651021036201554,0.0
363,3888,Aurélien Tchouaméni,4012,Eduardo Camavinga,122.21666666666667,19,0.048393902659545476,0.03563713000975666,0.47368421052631576
50,123,Luke Shaw,265,Declan Rice,449.51666666666665,79,0.177112281479488,0.03546054354637333,0.43037974683544306
371,4892,Josko Gvardiol,4926,Borna Sosa,426.5,89,0.16792535468463987,0.03543559653368719,0.5730337078651685
375,9947,Milos Veljkovic,13216,Stefan Mitrović,22.25,4,0.00875650896865772,0.03541958683951437,0.5
384,589,Neco Williams,1698,Gareth Bale,216.31666666666666,10,0.08489355361734813,0.03532053236256105,0.5
374,401,Sofiane Boufal,13869,Walid Cheddira,17.0,1,0.006669258023534094,0.0353078365951805,0.0
368,4608,Niklas Süle,4616,Joshua Kimmich,286.4,76,0.11228601686733175,0.03528541032842129,0.4605263157894737
371,4926,Borna Sosa,5968,Lovro Majer,30.183333333333334,3,0.011793228526979487,0.03516478964422376,0.3333333333333333
365,133,Bruno Fernandes,3857,Danilo Pereira,100.11666666666666,4,0.03909626209974857,0.03514563265168009,0.5
380,4611,Alphonso Davies,5173,Ismael Kone,116.1,10,0.045324204200890096,0.03513504201619387,0.5
366,284,Nathan Aké,11241,Andries Noppert,475.1,50,0.18517725021481224,0.03507883081316165,0.52
377,1830,Kang-in Lee,13920,Jun-ho Son,44.43333333333333,8,0.017314314316835736,0.035070254055106144,0.5
379,4626,Eric Maxim Choupo-Moting,13871,Devis Epassy,196.26666666666665,5,0.07647132116608558,0.03506667240971996,0.0
52,1841,Pau Torres,8341,Gavi,67.38333333333334,10,0.026214353290224306,0.035012987328026525,0.2
379,8018,Andre Onana,8741,Gael Ondoua,28.366666666666667,1,0.011035047604688767,0.0350113143744532,1.0
367,200,Kasper Schmeichel,8578,Simon Kjaer,64.31666666666666,4,0.025012497507221888,0.035000644348017154,0.5
374,1681,Achraf Hakimi,9820,Achraf Dari,200.61666666666667,17,0.07797531527427541,0.03498103368622474,0.29411764705882354
363,3890,Youssouf Fofana,5097,Ibrahima Konaté,194.41666666666666,26,0.07540393045789094,0.03490623441685479,0.5384615384615384
386,435,Mathew Ryan,13811,Nathaniel Atkinson,84.4,3,0.03259660951320709,0.034759417727353525,0.6666666666666666
367,200,Kasper Schmeichel,11854,Alexander Bah,54.233333333333334,3,0.020871996567071536,0.03463699491769708,0.6666666666666666
366,37,Virgil van Dijk,8034,Steven Berghuis,174.53333333333333,17,0.06712382536681352,0.034613126144078785,0.7647058823529411
362,22,Kevin De Bruyne,4498,Amadou Onana,103.4,11,0.03975072459881822,0.034599276730112566,0.6363636363636364
365,1907,Vitinha,8000,Joao Mario,80.85,11,0.031077999587566636,0.034595175793209615,0.45454545454545453
377,13920,Jun-ho Son,13922,Woo-young Jung,40.483333333333334,2,0.01554904490377796,0.034567658493372164,0.5
366,8326,Teun Koopmeiners,11094,Cody Gakpo,178.33333333333334,8,0.06849265210818767,0.03456638517609471,0.625
382,14000,Nawaf Al-Abed,14004,Abdulelah Al-Malki,68.66666666666667,1,0.026356566489147023,0.03454501433043542,1.0
364,453,Alexis Mac Allister,4590,Exequiel Palacios,11.85,5,0.004544158141193197,0.03451259347741669,0.2
379,5074,Bryan Mbeumo,12640,Martin Hongla,122.80000000000001,4,0.04699061793887457,0.034439377968230545,0.25
365,127,Diogo Dalot,240,Rúben Neves,128.93333333333334,29,0.04925478586762877,0.03438157234813797,0.4827586206896552
379,4626,Eric Maxim Choupo-Moting,8018,Andre Onana,73.63333333333334,2,0.02812820568912436,0.03438033289299944,0.0
371,4883,Andrej Kramaric,13858,Josip Juranovic,417.05,42,0.15879325801229974,0.03426781733870513,0.38095238095238093
362,66,Toby Alderweireld,215,Youri Tielemans,109.28333333333333,15,0.04147664988693288,0.034157985266042024,0.4666666666666667
385,13779,Juan Pablo Vargas,13790,Brandon Aguilera,47.016666666666666,2,0.01781874846809061,0.034108912345866466,0.5
